id,label,area
29806,residuals,7195
29807,dishwasher,3468
29808,dishwasher,4680
29809,lighting,5846
29810,oven,110
29811,lighting,20120
29812,lighting,9216
29813,dishwasher,1352
29814,dishwasher,9405
29815,dishwasher,5162
29816,dishwasher,108
29817,oven,120
29818,washer_dryer,52117
29819,dishwasher,1960
29820,dishwasher,4752
29821,dishwasher,3990
29822,lighting,696
29823,dishwasher,735
29824,dishwasher,375
29825,microwave,7230
29826,dishwasher,1440
29827,dishwasher,2896
29828,dishwasher,4393
29829,lighting,126
29830,dishwasher,28908
29831,dishwasher,16492
29832,dishwasher,8334
29833,dishwasher,13380
29834,dishwasher,162
29835,dishwasher,117
29836,dishwasher,132
