id,label,area
30956,residuals,1439
30957,lighting,34496
30958,lighting,6912
30959,bathroom_gfi,780
30960,bathroom_gfi,84
30961,bathroom_gfi,65
30962,dishwasher,612
30963,dishwasher,5213
30964,washer_dryer,200
30965,washer_dryer,275
30966,kitchen_outlets,4272
30967,dishwasher,1611
30968,dishwasher,10945
30969,dishwasher,6897
30970,washer_dryer,5252
30971,washer_dryer,1830
30972,washer_dryer,4312
30973,washer_dryer,2370
30974,dishwasher,96
30975,dishwasher,500
30976,dishwasher,20148
30977,washer_dryer,105
30978,washer_dryer,96
30979,dishwasher,28908
30980,dishwasher,230
