id,label,area
30981,residuals,38853
30982,lighting,720
30983,dishwasher,1272
30984,dishwasher,2142
30985,bathroom_gfi,36
30986,lighting,5252
30987,kitchen_outlets,2166
30988,microwave,5856
30989,lighting,3021
30990,kitchen_outlets,1976
30991,kitchen_outlets,392
30992,lighting,980
30993,kitchen_outlets,520
30994,kitchen_outlets,110
30995,lighting,648
30996,kitchen_outlets,1353
30997,bathroom_gfi,6480
30998,kitchen_outlets,140
30999,dishwasher,3567
31000,dishwasher,9325
31001,kitchen_outlets,2457
31002,dishwasher,3439
31003,kitchen_outlets,168
31004,dishwasher,8532
31005,dishwasher,858
31006,dishwasher,9251
31007,dishwasher,18396
31008,dishwasher,588
31009,kitchen_outlets,45
31010,dishwasher,198
31011,dishwasher,1176
31012,dishwasher,225
31013,kitchen_outlets,210
31014,dishwasher,396
31015,dishwasher,162
31016,dishwasher,180
