id,label,area
28960,residuals,14390
28961,refrigerator,4224
28962,refrigerator,4525
28963,oven,440
28964,refrigerator,4525
28965,washer_dryer,62261
28966,washer_dryer,29975
28967,refrigerator,7392
28968,washer_dryer,86912
28969,refrigerator,4163
28970,washer_dryer,27040
28971,refrigerator,5400
28972,microwave,6116
28973,refrigerator,4026
28974,refrigerator,4602
28975,refrigerator,3196
28976,refrigerator,784
28977,refrigerator,3186
28978,refrigerator,4320
28979,refrigerator,4347
28980,refrigerator,7160
28981,refrigerator,3916
28982,washer_dryer,89760
28983,refrigerator,180
28984,refrigerator,150
28985,refrigerator,108
28986,washer_dryer,135
28987,washer_dryer,196
28988,refrigerator,180
28989,washer_dryer,52
28990,refrigerator,3675
28991,refrigerator,72
28992,washer_dryer,36
28993,refrigerator,150
28994,refrigerator,72
28995,refrigerator,171
28996,dishwasher,1640
28997,dishwasher,14877
28998,dishwasher,4788
28999,refrigerator,135
29000,refrigerator,3480
29001,refrigerator,234
29002,refrigerator,126
29003,washer_dryer,260
29004,refrigerator,60
29005,refrigerator,45
29006,refrigerator,54
29007,refrigerator,120
29008,refrigerator,80
29009,refrigerator,1650
29010,dishwasher,1400
29011,refrigerator,108
29012,refrigerator,36
29013,washer_dryer,110
29014,washer_dryer,11000
29015,dishwasher,8976
29016,dishwasher,16920
29017,refrigerator,36
29018,refrigerator,760
29019,dishwasher,170
29020,dishwasher,20615
29021,dishwasher,110
29022,refrigerator,768
