id,label,area
30066,residuals,40292
30067,lighting,56160
30068,refrigerator,4752
30069,refrigerator,3927
30070,refrigerator,3906
30071,kitchen_outlets,990
30072,lighting,6825
30073,lighting,570
30074,washer_dryer,678
30075,washer_dryer,375
30076,refrigerator,3179
30077,kitchen_outlets,3648
30078,refrigerator,3298
30079,dishwasher,671
30080,dishwasher,4334
30081,refrigerator,3438
30082,lighting,736
30083,refrigerator,4775
30084,refrigerator,4706
30085,refrigerator,4114
30086,refrigerator,240
30087,refrigerator,63
30088,refrigerator,108
30089,refrigerator,3318
30090,refrigerator,2440
30091,refrigerator,2208
30092,refrigerator,1080
30093,refrigerator,3240
30094,refrigerator,3094
30095,refrigerator,3600
30096,washer_dryer,1845
30097,washer_dryer,4298
30098,washer_dryer,2388
30099,lighting,78
30100,refrigerator,220
30101,dishwasher,3632
30102,dishwasher,7527
30103,lighting,63
30104,lighting,66
30105,refrigerator,180
30106,lighting,99
30107,refrigerator,143
30108,refrigerator,248
30109,refrigerator,63
30110,refrigerator,70
30111,refrigerator,63
30112,refrigerator,66
30113,washer_dryer,5135
30114,refrigerator,2975
30115,dishwasher,6928
30116,dishwasher,132
30117,lighting,841
30118,refrigerator,81
30119,washer_dryer,112
30120,refrigerator,45
30121,dishwasher,18228
30122,refrigerator,2327
30123,refrigerator,72
30124,refrigerator,40
