id,label,area
30345,residuals,17268
30346,refrigerator,2905
30347,refrigerator,6956
30348,refrigerator,4092
30349,refrigerator,3534
30350,microwave,8862
30351,refrigerator,3477
30352,dishwasher,7548
30353,dishwasher,245
30354,refrigerator,5460
30355,refrigerator,3111
30356,refrigerator,3982
30357,refrigerator,4186
30358,refrigerator,3520
30359,bathroom_gfi,12664
30360,kitchen_outlets,4276
30361,refrigerator,3780
30362,refrigerator,2670
30363,refrigerator,3553
30364,refrigerator,2745
30365,refrigerator,3759
30366,refrigerator,3515
30367,refrigerator,3572
30368,refrigerator,4301
30369,refrigerator,153
30370,refrigerator,117
30371,refrigerator,72
30372,refrigerator,120
30373,dishwasher,184
30374,refrigerator,650
30375,dishwasher,1344
30376,dishwasher,5775
30377,dishwasher,350
30378,refrigerator,100
30379,refrigerator,126
30380,refrigerator,120
30381,refrigerator,170
30382,bathroom_gfi,36
30383,refrigerator,70
30384,refrigerator,36
30385,refrigerator,45
30386,refrigerator,144
30387,refrigerator,81
30388,refrigerator,70
30389,refrigerator,88
30390,refrigerator,1150
30391,refrigerator,72
30392,refrigerator,3179
30393,dishwasher,14320
30394,dishwasher,2412
30395,dishwasher,3790
30396,refrigerator,45
30397,refrigerator,60
30398,dishwasher,12012
30399,dishwasher,100
30400,refrigerator,70
