id,label,area
32973,residuals,14390
32974,refrigerator,3610
32975,refrigerator,3610
32976,refrigerator,3402
32977,refrigerator,3145
32978,refrigerator,4224
32979,oven,224
32980,refrigerator,4232
32981,refrigerator,3580
32982,refrigerator,3700
32983,refrigerator,2715
32984,kitchen_outlets,4536
32985,refrigerator,2775
32986,refrigerator,3780
32987,refrigerator,3553
32988,dishwasher,784
32989,refrigerator,8789
32990,refrigerator,4512
32991,refrigerator,3572
32992,refrigerator,54
32993,refrigerator,45
32994,refrigerator,50
32995,refrigerator,100
32996,microwave,7260
32997,refrigerator,132
32998,refrigerator,170
32999,refrigerator,72
33000,refrigerator,70
33001,kitchen_outlets,90
33002,refrigerator,45
33003,refrigerator,144
33004,refrigerator,90
33005,refrigerator,4004
33006,dishwasher,16965
33007,kitchen_outlets,315
33008,refrigerator,117
33009,refrigerator,72
33010,refrigerator,45
33011,kitchen_outlets,4500
33012,refrigerator,60
33013,refrigerator,70
33014,dishwasher,96
33015,dishwasher,1886
33016,kitchen_outlets,189
33017,dishwasher,720
33018,bathroom_gfi,29818
33019,dishwasher,17759
33020,kitchen_outlets,2652
33021,dishwasher,55
33022,bathroom_gfi,2932
33023,dishwasher,342
33024,kitchen_outlets,56
33025,washer_dryer,21450
33026,washer_dryer,27360
33027,dishwasher,908
33028,washer_dryer,2436
33029,washer_dryer,120
33030,washer_dryer,4440
