id,label,area
33201,residuals,17268
33202,refrigerator,2775
33203,refrigerator,2379
33204,bathroom_gfi,70
33205,refrigerator,3040
33206,dishwasher,476
33207,dishwasher,7680
33208,refrigerator,6615
33209,washer_dryer,175
33210,microwave,160
33211,lighting,3741
33212,kitchen_outlets,9270
33213,microwave,408
33214,microwave,236
33215,refrigerator,66
33216,refrigerator,66
33217,refrigerator,3933
33218,dishwasher,8400
33219,refrigerator,232
33220,refrigerator,756
33221,dishwasher,5586
33222,washer_dryer,4802
33223,washer_dryer,2334
33224,lighting,377
33225,refrigerator,120
33226,dishwasher,208
33227,washer_dryer,17784
33228,refrigerator,710
33229,refrigerator,368
33230,refrigerator,90
33231,washer_dryer,304
33232,washer_dryer,456
33233,dishwasher,13290
33234,dishwasher,15984
33235,dishwasher,408
33236,refrigerator,6360
33237,dishwasher,198
33238,dishwasher,5208
33239,dishwasher,1160
